frame_count,fps,model_time,num_faces,image_width,image_height,image_channels,avg_confidence
844,30.963116186328307,0.02214503288269043,1,640,480,3,0.054886714
845,30.971253524662202,0.014171838760375977,1,640,480,3,0.051204838
846,30.984067046230194,0.012895584106445312,1,640,480,3,0.05277017
847,30.997054797038913,0.012915611267089844,1,640,480,3,0.054857954
848,31.008964062512888,0.013540983200073242,1,640,480,3,0.056149703
849,31.02156566767158,0.012881994247436523,1,640,480,3,0.059006117
850,31.033180734628687,0.013982772827148438,1,640,480,3,0.053134732
851,31.04323735629908,0.013882637023925781,1,640,480,3,0.054075293
852,31.05503150330081,0.013186454772949219,1,640,480,3,0.05537329
853,31.06777136760145,0.012915611267089844,1,640,480,3,0.05523686
854,31.07926830035437,0.01324605941772461,1,640,480,3,0.052916538
855,31.02410028480753,0.03975820541381836,1,640,480,3,0.053648166
856,31.0199000435544,0.020278453826904297,1,640,480,3,0.057446174
857,31.02333985724901,0.01711130142211914,1,640,480,3,0.056975115
858,31.033149351028165,0.01363229751586914,1,640,480,3,0.056801673
859,31.04581132180565,0.012813329696655273,1,640,480,3,0.053619374
860,31.058235395086108,0.013106346130371094,1,640,480,3,0.056351777
861,31.070834332771224,0.012923479080200195,1,640,480,3,0.055371452
862,31.07985081664929,0.01605844497680664,1,640,480,3,0.05137299
863,31.088010273885892,0.014748096466064453,1,640,480,3,0.054462872
864,31.0987110517115,0.013683319091796875,1,640,480,3,0.0573863
865,31.111118009309223,0.01304316520690918,1,640,480,3,0.05608358
866,31.119498150710818,0.012882709503173828,1,640,480,3,0.057306834
867,31.068256780177258,0.040403127670288086,1,640,480,3,0.05513681
868,31.059989632951226,0.02151322364807129,1,640,480,3,0.057344694
869,31.068992142350215,0.013867378234863281,1,640,480,3,0.056394428
870,31.081164947384163,0.013296127319335938,1,640,480,3,0.057823487
871,31.09363291257935,0.013104915618896484,1,640,480,3,0.056103643
872,31.106510308154682,0.012845754623413086,1,640,480,3,0.05607517
873,31.120159641757084,0.012624025344848633,1,640,480,3,0.053336382
874,31.13317703706956,0.01296377182006836,1,640,480,3,0.054216214
875,31.146122670463704,0.012896299362182617,1,640,480,3,0.05549549
876,31.15291257676318,0.012725114822387695,1,640,480,3,0.052705072
877,31.15265745114669,0.012818098068237305,1,640,480,3,0.056525752
878,31.157470873919767,0.01264643669128418,1,640,480,3,0.055984244
879,31.108281708436763,0.04159832000732422,1,640,480,3,0.055506926
880,31.09471299634503,0.021627426147460938,1,640,480,3,0.054985523
881,31.10352323121473,0.014387369155883789,1,640,480,3,0.056112986
882,31.11693743836861,0.01284027099609375,1,640,480,3,0.055663995
883,31.129726268960646,0.013300180435180664,1,640,480,3,0.057041258
884,31.142632403957666,0.013221979141235352,1,640,480,3,0.05472228
885,31.155403676509135,0.012987852096557617,1,640,480,3,0.05422607
886,31.168135127648082,0.013265848159790039,1,640,480,3,0.055870436
887,31.160970698500776,0.019780635833740234,1,640,480,3,0.052757036
888,31.170394168355674,0.013492345809936523,1,640,480,3,0.0538907
889,31.18353721274107,0.012938737869262695,1,640,480,3,0.053820428
890,31.193300734265353,0.01305079460144043,1,640,480,3,0.05616758
891,31.19864975887138,0.012568950653076172,1,640,480,3,0.056267336
892,31.202413387934318,0.013062477111816406,1,640,480,3,0.053042486
893,31.142883350844127,0.04525876045227051,1,640,480,3,0.053981878
894,31.13169496621288,0.020555734634399414,1,640,480,3,0.05293839
895,31.141566968053112,0.01394963264465332,1,640,480,3,0.054782618
896,31.154534765297637,0.013059377670288086,1,640,480,3,0.05382745
897,31.166683510728365,0.013251543045043945,1,640,480,3,0.056285314
898,31.177180977282905,0.015245914459228516,1,640,480,3,0.052953843
899,31.18981777178394,0.012855768203735352,1,640,480,3,0.053724214
900,31.201080130776162,0.013845682144165039,1,640,480,3,0.054501146
901,31.21402917457383,0.012824773788452148,1,640,480,3,0.055277806
902,31.22648262625852,0.013342142105102539,1,640,480,3,0.055121195
903,31.234937830791583,0.01286172866821289,1,640,480,3,0.050341845
904,31.23887653929693,0.012846708297729492,1,640,480,3,0.05513453
905,31.243079603906857,0.012865304946899414,1,640,480,3,0.055376116
906,31.242468630934287,0.012830018997192383,1,640,480,3,0.05327168
907,31.1915796698625,0.043824195861816406,1,640,480,3,0.056061663
908,31.187314040027612,0.019413232803344727,1,640,480,3,0.055487376
909,31.19658031973059,0.013602495193481445,1,640,480,3,0.053813267
910,31.208501430844027,0.013350248336791992,1,640,480,3,0.05651265
911,31.220424076566477,0.01367950439453125,1,640,480,3,0.055995032
912,31.23253698229979,0.012948989868164062,1,640,480,3,0.055962354
913,31.245210151722873,0.013043880462646484,1,640,480,3,0.05641415
914,31.257421109578587,0.013234615325927734,1,640,480,3,0.05642145
915,31.270129556169014,0.01276087760925293,1,640,480,3,0.0544945
916,31.27176443954878,0.013252973556518555,1,640,480,3,0.054347478
